Name,google_rating,google_reviews
Nou Manolín,4.5,4584.0
Lumbre,4.7,653.0
Javier Martín,4.7,1477.0
Les Voltes de Sant Sebastià,4.6,603.0
La Llotja,4.6,591.0
El Trasgu,4.6,2980.0
Venta de Ulzama,4.3,1848.0
Laudat,4.5,440.0
Pont Vell,4.6,1069.0
Ébano,,
Aromata,4.1,1039.0
Castillería,4.5,2283.0
Ivantxu Espacio Bistronómico,4.4,528.0
Kero,4.4,714.0
La Cocina del Principal,4.2,271.0
Yain,4.7,706.0
La Portada de Mediodía,4.7,2321.0
Treintaitres,4.5,1467.0
Tobiko,4.5,776.0
Bardeni-Caldeni,4.6,914.0
Mon Restaurant,4.5,651.0
Roc´n´Cris,4.6,208.0
La Bodeguilla,4.5,2278.0
Sa Pedrera d'es Pujol,4.6,852.0
Es Ventall,4.6,1360.0
Xerta,4.4,1461.0
Port Petit,4.4,445.0
Zintziri Errota,4.6,478.0
FM,3.9,1131.0
Ca L'Estrany,4.3,2096.0
La Vieja Bodega,4.6,2383.0
Casa José,4.5,1398.0
365,4.6,100.0
Barra Alta Barcelona,4.6,1396.0
La Morena,4.8,414.0
Manzil,4.7,232.0
La Bonaigua,4.4,1306.0
Asador Rio Sil,4.5,1209.0
Tess de Mar,4.5,194.0
RíasKru,4.4,1118.0
Sushi Bar Tottori,4.2,528.0
Montecruz,4.3,1796.0
Sa Jambina,4.4,441.0
Abarike,4.4,190.0
Sorondongo,4.9,149.0
La Morera de Pablo & Ester,4.7,740.0
Haramboure,4.3,337.0
Marqués de Riscal,4.5,4071.0
La Forquilla,4.8,405.0
Zezilionea,4.5,734.0
Hostería de los Palmeros,4.5,1198.0
Sangiovese,4.5,1717.0
Periplo Portixol,4.3,470.0
Kaoma,4.5,505.0
Distrikt41,4.9,575.0
Tapas 3.0,4.3,2385.0
La Carboná,4.5,1111.0
KUMA,4.6,1069.0
Ca L'Amagat,4.3,715.0
La Despensa del Etxanobe,4.7,2148.0
Cocina Cabal,4.7,620.0
Terra,4.6,712.0
Contraban,4.5,353.0
Remigio,,
Akase,4.8,205.0
L'Hort,4.8,134.0
Comparte Bistró,4.5,469.0
Hotaru Madrid,4.7,1677.0
El Señor Martín,4.3,789.0
Bodegón Alejandro,4.5,1272.0
Ana Mari,4.5,566.0
Restaurante 1497,4.7,246.0
Portuondo,4.4,1458.0
Albalá,4.5,2151.0
Sollun,4.6,354.0
Arcos de Quejana,4.9,11.0
Alborada,4.5,748.0
Asturiano,4.7,42.0
Pa i Raïm,4.7,581.0
Madruelo,4.7,715.0
Fonda España,4.6,1358.0
El Taller Seve Díaz,4.9,967.0
Kökosnøt,4.6,562.0
Kairiku,4.6,229.0
Gamberro,4.6,648.0
Arrels by Marga Coll,4.5,154.0
La Encomienda,4.4,523.0
Bresca,4.6,507.0
Etxanobe Atelier,4.7,2148.0
Sumaq,4.6,1015.0
Casa 887,4.3,846.0
Héctor Oribe,4.7,640.0
LUR,4.8,256.0
Alberte,4.6,125.0
ita,4.9,166.0
L'Àpat,4.7,712.0
Brasería Sansibar,3.9,144.0
âme,4.9,169.0
Brabo,4.4,255.0
Qué Leche,4.6,711.0
Curioso,4.7,557.0
Candeal,4.9,176.0
Es Fanals,4.7,71.0
Bascoat,4.4,148.0
El Ventador,4.7,655.0
Anhelo,4.9,176.0
Iñigo Lavado,4.6,949.0
Sol Blanc,4.5,969.0
Las Torres,4.7,866.0
Bao Li,4.6,204.0
El Petirrojo,4.9,611.0
Ganbara,4.3,2805.0
Carea Bistró,4.6,376.0
El Alférez,4.6,1489.0
Bergara,4.3,3446.0
Gioia,4.6,1053.0
Sa Poma,4.8,124.0
MangasVerdes,4.3,1694.0
L'Auró,4.6,617.0
Eclectic,4.7,16.0
Cabanas,4.5,1013.0
Guethary,4.5,44.0
Kita,4.7,346.0
Local de Ensayo,4.6,1149.0
D'Berto,4.6,1391.0
Erre & Urrechu,4.5,484.0
El Refugio,4.5,1072.0
Palio,4.5,1091.0
Marmurio do Río,4.9,147.0
Ausiàs,4.9,186.0
Beiramar,4.6,1385.0
Basque Eneko,4.4,550.0
El Cenador del Azul,4.7,697.0
Pico Velasco,4.8,117.0
TA-KUMI,4.6,1310.0
Mirasierra,4.6,3119.0
Arriaga,4.5,813.0
El Olivo,4.1,1321.0
Malabar Bistró Nómada,4.8,760.0
Miramar,4.3,1213.0
Casa Romántica,4.7,692.0
Contrastes,4.5,420.0
Triciclo,4.3,1928.0
Taberna de Libreros,4.5,437.0
Laia Erretegia,4.5,1233.0
Alhambra,4.6,984.0
Bido,4.6,727.0
Pahissa del Mas ...,4.7,548.0
99 sushi bar,4.5,432.0
El Pescador,4.5,1226.0
Torralbenc Menorca,4.5,361.0
Cau de l'Ateneu,4.5,462.0
al kostat,4.4,137.0
Kamikaze,4.4,469.0
Kaia Kaipe,4.4,1994.0
Keki,4.5,1603.0
Zapirain,4.4,472.0
Laua,4.8,631.0
Ca'Suso,4.6,975.0
Tramo,4.5,980.0
El Rincón de Moraga,4.3,472.0
Cala,4.7,460.0
Casa Antonio,4.5,853.0
Reina XIV,4.5,463.0
Shibui,4.7,131.0
Desborre,4.8,155.0
Regueiro da Cova,4.5,703.0
BaLó,4.7,327.0
Kabuki Madrid,4.2,149.0
Bakea,5.0,152.0
Sa Taula,4.9,37.0
Sushi Bar Hannah,4.5,387.0
Indómito,4.9,255.0
Nantes,4.6,1255.0
Coto de Quevedo Origen,4.7,920.0
Rêver,4.8,148.0
El Duque,4.4,1204.0
Kotuwa,4.4,568.0
Solo,4.6,516.0
Ki Su,4.9,106.0
Kitchenman Nasi Lemak,4.8,82.0
Wok Hei Hor Fun,4.4,33.0
Song Kee Teochew Fish Porridge,4.1,63.0
Sir Elly's,4.4,48.0
Yè Shanghai,4.5,6.0
Pop,4.3,24.0
Lin Jiang Yan,5.0,2.0
Xin Yuan Lou,4.3,80.0
Wei Xiang Zhai (Yandang Road),4.2,284.0
Hakkasan,3.1,1762.0
Legend Taste (Jingan),4.5,4.0
Cuivre,4.1,34.0
Coquille,4.4,15.0
Nan Xing Yuan,,
Scilla,,
Yong Jiang Zhen,4.4,80.0
Jean Georges,4.5,1331.0
Xuji Seafood (Xuhui),,
Scarpetta,5.0,4.0
Dining Room,4.3,54.0
La Scene Ronde,4.0,18812.0
Frasca,4.6,61.0
Arva,4.7,29.0
Cellar to Table,4.6,12.0
1515 West Chophouse,4.5,519.0
Villa Le Bec - Bistro 321,4.4,14.0
Shanghai Club,4.6,7.0
Charbon,2.2,13.0
De Xing Guan (Guangdong Road),3.8,72.0
Hai Wei Guan (Jingan),,
Épices & Foie Gras,4.9,9.0
Kanpai Classic (Huangpu),,
Lin Family of One - The Bund,4.8,4.0
Shanghai,4.0,146.0
Beef & Liberty (Jingan),4.9,7.0
Lao Xing Xian (Huangpu),4.0,4.0
Mercado 505,3.0,1.0
Summer Palace,4.6,240.0
Jade on 36,4.3,37.0
Hong 0871,,
Ding Te Le Zhou Mian Guan,,
Royal China Club,4.2,1077.0
Mr & Mrs Bund,4.7,68.0
Shanghai Tavern,3.4,7.0
Numata Sou,4.7,30.0
Stonesal,4.8,11.0
The Meat,4.9,165.0
Sui Tang Li,4.6,61.0
Hokkien Huay Kuan,4.7,29.0
Bai Rong,3.9,196.0
Wan Yan (Changning),4.0,86.0
Hong Yu Fang,5.0,2.0
Min He Nan Huan Xi,,
Les Nuages,4.2,7571.0
Mercato,4.7,31.0
Hang Yuen Hin,3.8,6.0
Shi Chuan Fei Chuan (Xuhui),3.5,11.0
Dong Ping Chao,,
Yong Xing,4.0,22.0
Tea Culture (East Beijing Road),4.5,11.0
Canton Disco,4.7,3.0
Nuits,4.5,519.0
Chaimen Hui,,
Shaughnessy,4.0,2.0
The Pine,4.6,103.0
Yong Feng Mian Guan,,
Frangipaani,4.6,982.0
Jwala,4.7,182.0
Bite N Eat Dindigul Biriyani,4.4,1876.0
Blanc,4.7,89.0
Kayra,4.3,1404.0
Kebaya Dining Room,4.4,814.0
Nyonya Willow,4.1,535.0
Potager,4.6,2187.0
Flour,4.3,973.0
Jaloux,3.5,473.0
Richard Rivalee,4.3,692.0
Ling Long,3.2,48.0
Bee See Heong,4.2,409.0
Malai,4.6,1461.0
Firewood,4.8,1586.0
Ceki,3.6,278.0
Tenmasa,4.8,330.0
Ali Nasi Lemak Daun Pisang,4.1,1327.0
Fook Cheow Cafe,4.1,368.0
Flower Mulan,4.1,476.0
Skillet,4.5,990.0
The Brasserie,4.6,3769.0
The Pinn,4.6,172.0
Soleil,4.3,353.0
Passage Thru India,4.2,1602.0
Yun House,4.3,339.0
Sushi Taka,4.5,22.0
Jit Seng Hong Kong Roasted Duck Rice,4.1,294.0
Air Itam Duck Rice,4.1,250.0
Sambal,4.6,466.0
Wagyu Kappo Yoshida,4.9,115.0
Bali Hai Seafood Market,3.9,2612.0
Tok Tok Mee Bamboo Noodle,4.3,1389.0
Cilantro,4.2,43.0
Fatty Loh Chicken Rice,3.7,574.0
Atelier Binchotan,4.4,156.0
Lucky Hole,3.9,44.0
Feringgi Grill,4.6,196.0
La Suisse,4.8,956.0
Vantador,4.5,1114.0
Sushi Ori,4.7,303.0
Gai by Darren Chin (Taman Tun Dr Ismail),4.5,536.0
Li Yen,4.0,268.0
Christoph's,4.8,80.0
Curios-City,4.2,109.0
Shanghai Restaurant,4.1,190.0
Sushi Masa,4.9,84.0
Ushi,4.6,3769.0
Bōl,4.8,302.0
Marini's on 57,4.5,3193.0
Tanglin (Bukit Damansara),4.0,430.0
Hide,4.6,79.0
Nadodi,4.8,856.0
Gēn,4.6,188.0
Qureshi,4.3,572.0
Tamarind Hill,4.2,602.0
Terra Dining,4.7,37.0
Pitt Street Koay Teow Soup,4.2,1003.0
Marble 8,4.7,1849.0
Bar Kar,4.5,877.0
Seed,3.2,48.0
Air Itam Sister Curry Mee,3.8,1243.0
La Vie,4.5,669.0
Akar,4.8,1228.0
Goh Thew Chik Hainan Chicken Rice,4.1,716.0
Entier,4.4,1359.0
888 Hokkien Mee (Lebuh Presgrave),4.1,2796.0
Penang Famous Samosa,4.6,387.0
Bao Teck Tea House,4.3,686.0
WhatSaeb Boat Noodles,4.3,394.0
Il Bacaro,4.4,1330.0
Eat and Cook,4.8,877.0
Jawi House,4.5,1382.0
Kota Dine & Coffee (Fort Cornwallis),4.0,462.0
Elegant Inn,4.5,1112.0
Dominic,4.4,661.0
Teochew Lao Er,4.3,1087.0
Café Café,4.1,480.0
Limapulo,4.3,1691.0
Dancing Fish,4.5,1325.0
Teppanyaki Mihara Goten,4.6,159.0
Yuan,4.0,250.0
Aji,4.4,37.0
Juno,4.4,274.0
Chiu Ka Banquet,4.0,186.0
Lun Kee Rice Roll,4.2,342.0
shiro,4.2,33.0
Kyoen,3.8,47.0
KAMINOZA,4.9,97.0
Tenboshi,4.4,191.0
QUINTOCANTO,4.5,332.0
Nishijin Hashimoto,4.6,52.0
Ueroku wine,4.5,33.0
Tsujifusa,4.4,1150.0
Kappo Umetsu,4.8,59.0
Daidokoro Kamiya,4.4,37.0
Shokudo Uchino,4.6,131.0
Takoyakushi Furukawa,4.2,739.0
Masumasu Masuda,4.9,17.0
ku:de kiyo,3.7,416.0
Koryori Takaya,4.6,128.0
Komedokoro Inamoto,4.9,20.0
Sushi Ichiei,4.3,305.0
Kurubushi,4.4,41.0
Quarter Acre,4.8,153.0
Jeffrey's,4.7,1004.0
Hidden Omakase,4.6,218.0
El Carlos Elegante,4.5,332.0
Leche de Tigre,4.5,519.0
Bludorn,4.5,983.0
Fearing's,4.6,1050.0
Knox Bistro,4.4,631.0
Signature Restaurant,4.7,621.0
Rye,4.6,353.0
Discada,4.8,454.0
Candente,4.5,1017.0
Sachet,4.4,479.0
Garcia's Mexican Food,4.5,1351.0
Pappas Bros. Steakhouse,4.7,2471.0
Este,4.6,746.0
Barsotti's,4.4,351.0
Joe's Bakery & Coffee Shop,4.5,2468.0
Terry Black’s BBQ,4.7,19908.0
Mum Foods Smokehouse & Delicatessen,4.6,285.0
Mercat Bistro,4.4,976.0
Late August,4.2,109.0
Comedor,4.4,830.0
Harvest,4.7,1661.0
Toshokan,4.8,53.0
Lenoir,4.5,762.0
2M Smokehouse,4.4,1767.0
Baso,4.6,122.0
Nicosi,4.8,29.0
Ezov,4.5,374.0
dipdipdip Tatsu-Ya,4.4,582.0
Lutie's,4.3,379.0
Birdie's,4.4,431.0
Launderette,4.6,2004.0
Panther City BBQ,4.5,1896.0
Georgie,4.5,387.0
Apt 115,4.7,205.0
Smoke'N Ash BBQ,4.3,865.0
Brisket & Rice,4.7,779.0
Stillwell's,4.7,260.0
Stock & Barrel,4.7,1465.0
Mexta,4.5,267.0
Monarch,4.2,1324.0
Garrison,4.7,352.0
Tei-An,4.4,541.0
Ling Kitchen,4.8,62.0
Birrieria y Taqueria Cortez,4.3,1288.0
Tare,4.9,58.0
La Condesa,4.2,1713.0
Little Em’s Oyster Bar,4.2,466.0
Written By The Seasons,4.8,543.0
Crown Block,3.9,826.0
Mister Charles,4.7,225.0
Maie Day,4.3,266.0
Suerte,4.6,2593.0
Barbecue Station,4.5,2311.0
Beau Boucot,4.6,178.0
Ineffable,5.0,189.0
Pulpe,5.0,116.0
La Terrasse des Cigales,4.6,584.0
Briemm,4.8,114.0
Panaille,4.9,161.0
Racines,4.8,130.0
Epona,4.8,221.0
Le Bistrot du Chef,5.0,13.0
Cave,4.8,37.0
Le Bistrot des Docks,4.9,113.0
L'Auberge des Arcades,3.9,840.0
Augia,4.8,119.0
La Fontaine - L’Artiste et le Cuisinier,4.6,358.0
OKTO,4.9,148.0
La Maison,4.8,204.0
Burnel,4.6,364.0
Les Galinas,4.9,163.0
Le Préau,4.8,251.0
La Table des Matrus,4.7,170.0
Donevandro,4.7,101.0
Ape Vino e Cucina,4.3,529.0
Da Bob Cook Fish,4.8,410.0
DA_MÓ,4.7,39.0
Sa Domu Sarda,4.6,3749.0
Charleston,4.2,136.0
Alessandro Feo,4.7,213.0
Dama,4.4,25.0
Il Ristorante Alain Ducasse Napoli,4.9,16.0
Palazzo Utini,4.6,8.0
Soul & Fish,4.5,963.0
Etra,4.8,44.0
20Tre,4.1,547.0
Ménage,4.8,111.0
Procaccini,4.3,347.0
Metodo,4.5,1093.0
Gimmy's,4.1,90.0
Locanda Perbellini - Ai Beati,4.6,272.0
Salvo,4.2,3455.0
Innesti,4.8,159.0
Osteria del Teatro,4.7,1505.0
Anticofurlo,4.1,404.0
Lupaia,4.9,236.0
Joca,4.8,70.0
Nobuya,4.8,65.0
Almondo Trattoria,4.5,308.0
Truth Restaurant,4.7,204.0
Il Piraña,4.5,389.0
Abba,5.0,23.0
Caruso Roof Garden,4.6,262.0
Il Tartufo,4.6,409.0
Quintilio,4.8,623.0
Il Credenziere,4.5,227.0
Hostaria del Pavone,4.3,421.0
Trattoria la Rosa 1908,4.7,120.0
Frosch Restaurant,4.8,149.0
Exé Restaurant,4.5,479.0
Carusu,4.9,148.0
Amo Bistrot,4.5,794.0
Evo Ristorante,4.5,591.0
San Baylon,4.7,116.0
Locanda Toscano,4.6,307.0
L’Alchimia,4.3,832.0
Io e Luna,4.6,620.0
Il Giurista,4.8,1268.0
Bar à Fromage,4.8,616.0
Da Cesare,4.1,1142.0
Forte del 48,4.6,1165.0
Bistrot 64,4.3,596.0
Lazaroun,4.5,1724.0
Degusteria Italiana,4.7,543.0
Cavallino,4.0,345.0
Il Giardino del Gusto,4.5,138.0
Derby Grill,4.6,605.0
Foresta,3.9,434.0
Taverna Rovita,3.3,135.0
Vitello d'Oro,4.6,465.0
Del Fagioli,4.5,1030.0
Mangiare Bere Uomo Donna,4.7,200.0
ES Cantina&Ristorante,4.6,19.0
Il Gusto di Xinge,4.4,254.0
Farmacia dei Sani,4.5,1251.0
Chicco di Grano,5.0,1.0
Le Tre Colombe,4.9,167.0
Locanda Lo Scopiccio,4.6,266.0
Osteria Bertaina,4.5,443.0
La Passion,4.8,197.0
Brezza fish and chill,4.6,439.0
Vert Osteria Contemporanea,4.4,48.0
Gallo Nero,4.4,1045.0
Lalibera,4.5,523.0
Arca,4.7,497.0
All’Ombra del Gabbiano,4.4,894.0
Attico sul Mare,4.5,733.0
Alle Ciaspole,4.8,507.0
Il Saturnino,4.5,353.0
N'uovo Vino e Cucina,5.0,37.0
Artifex,4.7,705.0
Su Murruai,4.8,181.0
177 toledo,4.0,17.0
Agriturismo Ferdy,4.4,1560.0
Il Mirto,5.0,36.0
La Locanda dei Narcisi,4.2,280.0
Hosteria La Cave Cantù,4.6,517.0
Quattro Gigli,4.4,453.0
Alla Lanterna,4.7,645.0
Soltojo,4.8,379.0
Casa Coppelle,4.3,1003.0
Retrogusto,4.5,1616.0
Corte Matilde,4.8,544.0
Da Severino il Vecchio - Di Luciano,4.5,546.0
La Veranda,4.5,109.0
Walser Schtuba,4.2,924.0
Amo,3.9,382.0
Cip's Club,4.0,124.0
Tuorlo,4.6,279.0
Luca's by Paulo Airaudo,5.0,1.0
Corte Federiciana,4.9,81.0
Alla Locanda,4.8,231.0
Le Beccherie,4.5,1156.0
Da Gelsomina,4.5,980.0
SaleGrosso,4.2,606.0
Cestello Firenze,,
Coltivare,4.9,106.0
Il Cortiletto,4.3,401.0
Vineria Derthona,4.5,823.0
Sabir,4.7,365.0
Wine & Dine,4.3,2040.0
L'Officina,4.4,832.0
Colline Emiliane,4.6,1439.0
Ai Torchi,4.5,285.0
Extra,4.6,384.0
Kisté - Easy Gourmet,4.4,210.0
Trattoria Via Vai,4.5,450.0
Osteria del Trentino - Da Marco,4.6,736.0
Mamma Rosa,4.5,189.0
Osteria del Benedet,4.6,394.0
Cavallini,4.7,672.0
Lucenti,4.5,328.0
L'Ottava Nota,4.5,543.0
Gibas,4.5,1507.0
Il Faggio,4.6,289.0
Antiche Mura,4.5,622.0
Aurora,4.5,439.0
Osteria dai Mazzeri,4.6,667.0
Enoteca L'Armadillo,4.7,145.0
La Fortuna,4.6,478.0
Pepenero,4.6,456.0
Luminist Cafè Bistrot,4.2,646.0
Il Ristorante - Niko Romito,4.5,53.0
Quintogusto,4.8,115.0
Locanda delle Tre Chiavi,4.4,682.0
Musciora,4.9,595.0
Osteria Mercato,4.4,1117.0
Bàcaro Il Gusto,4.7,784.0
Casa Rispoli,4.6,571.0
L'Arcangelo,4.2,579.0
Eea,4.5,324.0
Verbano,4.3,119.0
La Tavola,4.2,40.0
La Brughiera,4.6,1591.0
Gasthofstube Stafler,4.8,11.0
Buriani dal 1967,4.7,525.0
Da Nonna Sceppa,4.5,2132.0
Vesta Mare,3.6,33.0
Tantris,4.6,127.0
Antica Osteria La Rampina,4.5,1087.0
Buca di Sant'Antonio,4.6,1953.0
l' Ciocio - Osteria di Suvereto,4.6,1370.0
Osteria Vecchio Borgo,4.6,426.0
4 Ciance,4.6,531.0
Ai Mercanti,4.7,1173.0
Da Gerry,4.6,407.0
Osteria da Afro,4.4,333.0
Le Case della Saracca,4.6,852.0
L'Osteria H20,4.5,709.0
Cavour,4.6,1336.0
Osteria Il Bagatto,4.7,250.0
Antica Osteria Magenes,4.6,954.0
Alle Corone,4.6,468.0
La Rosina,4.6,1780.0
Villetta Annessa,4.5,238.0
La Fossa del Grano,4.6,606.0
50 Kalò,4.5,16492.0
Casa Format,4.6,887.0
La Barca,4.5,1777.0
Fiorentino e Locanda del Giglio,4.6,939.0
Il Sole di Ranco,4.7,502.0
Hostaria del Teatro,4.7,204.0
Locanda 4 Cuochi,4.6,1748.0
Menzaghi,4.7,441.0
Giglio,4.4,822.0
Castello,4.5,340.0
Apollinare,4.6,537.0
Tre Noci,4.6,1219.0
Morelli,4.5,32.0
Malga Roncac,4.7,1199.0
Salvo Cacciatori,4.6,221.0
Ansitz Steinbock,4.5,362.0
La Pajara Gourmet,4.5,131.0
Osteria Arborina,4.4,211.0
"Olona - ""Da Venanzio"" dal 1922",4.7,1291.0
Al Palazzo,4.4,400.0
J Contemporary Japanese Restaurant,4.7,509.0
Un Posto a Milano,4.0,1550.0
Lo Scudiero,4.5,576.0
S'Andira,4.0,422.0
Al Volt,4.8,930.0
Nni Lausta,4.3,432.0
Trequarti,4.7,114.0
Antica Osteria Il Monte Rosso,4.4,604.0
Il Convito di Curina,4.6,59.0
Osteria L'Orciaia,4.7,125.0
Posta,4.6,345.0
Hostaria Baccofurore,4.5,852.0
Locanda Radici,4.7,345.0
DanielCanzian,4.5,469.0
Onda Blu,4.6,1032.0
Ilario Vinciguerra,4.5,391.0
Osteria del Borgo,4.5,265.0
Il Santo Bevitore,4.4,1945.0
Al Cavallino Bianco,4.5,1155.0
Moscatello Muliner,4.6,310.0
ME Restaurant,4.3,640.0
El Filò,4.7,477.0
L'Oste e il Sacrestano,4.6,138.0
Papaveri e Papere,4.7,1014.0
Trippi,4.5,648.0
Regina Lucia,4.4,459.0
Da Giacomo,4.6,229.0
La Locanda di Piero,4.7,320.0
Il Galeone,4.6,576.0
Entrà,4.7,475.0
Filippino,4.2,9.0
Marcelin,4.6,205.0
La Torre,4.6,375.0
Ca' Del Moro,4.8,79.0
Viva il Bistrot,4.5,123.0
Il Fenicottero Rosa Gourmet,4.8,98.0
I Due Buoi,4.8,272.0
Bites,4.7,167.0
Il Fico trentacareghe,4.6,447.0
L'Uva e il Malto,4.5,507.0
I Banchi,4.2,797.0
Maso Burba,4.8,582.0
Le Rune,4.7,1447.0
Osteria la Fontanina,4.1,262.0
La Taverna del Leone,4.7,728.0
Controcorrente,4.5,308.0
Li Lioni,4.7,1474.0
Taverna La Cialoma,3.5,1572.0
La Sosta di Ottone III,4.5,82.0
Le Baccanti,4.6,376.0
Oberlechner,4.6,624.0
Osteria della Chiocciola,4.4,771.0
Menarosti,4.5,1018.0
Al Bagatto,4.2,337.0
Portanova,4.9,333.0
Contrasto,4.9,106.0
Bolle,4.7,284.0
Futura,4.7,94.0
Blaue Traube,4.6,457.0
Saur,4.6,318.0
Valli di Lanzo,4.6,250.0
Cuoco di Bordo,4.4,555.0
Le Colonne,4.3,252.0
Nives,4.3,1732.0
Ratanà,4.3,2687.0
Soho,4.4,1680.0
Al Dragone,4.1,448.0
Scrigno del Duomo,4.3,928.0
L'Osteria dell'Orologio,4.5,1340.0
Di Martino Sea Front Pasta Bar,4.6,713.0
Li Jalantuùmene,4.3,239.0
Osteria Vecchia Noce,4.6,640.0
Bel Ami,4.6,665.0
LPV Ristorante & Bistrot,4.4,94.0
Alpenrose,4.7,309.0
Il Molo,4.3,1781.0
Vecchia Sorni,4.5,872.0
Alessandro Mecca al Castello di Grinzane Cavour,4.7,69.0
Albergaccio di Castellina,4.5,432.0
La Capuccina,4.5,444.0
La Corte,4.4,113.0
Cucina,4.7,130.0
Casamare,4.5,325.0
Koinè,4.6,284.0
Dina,4.6,234.0
Sogno,4.5,386.0
Trattoria al Pompiere,4.6,1692.0
Villa De Winckels,4.6,856.0
Beccaccino,4.3,577.0
Antico Albergo,4.6,1110.0
Dodici Fontane,4.8,21.0
Tana de 'l Ors,4.6,977.0
Terrazza Danieli,4.2,826.0
Il Ridotto,4.1,471.0
Camana Veglia,4.8,39.0
La Cucina di Donna Carmela,5.0,13.0
Trattoria della Posta,4.7,652.0
Il Calandrino,4.4,1186.0
Coppola Rossa,4.2,929.0
Da Manuela,4.7,1354.0
Hostaria alla Tavernetta,4.7,1180.0
Trattoria 'petito,4.5,1141.0
Federico II,4.3,395.0
La Braja,4.7,195.0
Patauner,4.5,856.0
Da Nilo,4.7,317.0
Quartopiano,4.6,778.0
Ristorante Da Anita - Chalet Prà delle Nasse,4.4,1055.0
Da Politano,4.4,284.0
Antica Osteria del Ponte,4.6,461.0
Scaraboci,4.4,192.0
Cacciani,4.4,1189.0
La Terrazza,4.5,830.0
Sichelburg,4.7,538.0
Il Verso del Ghiottone,4.6,396.0
Trattoria del Nuovo Macello,4.4,1172.0
Antica Pesa,4.3,1374.0
Osteria dei Vespri,4.1,598.0
Riva,4.6,235.0
Antica Trattoria del Gallo,4.4,1353.0
San Michele,4.6,1040.0
L'Angolino da Filippo,4.4,617.0
L'antica Pizzeria da Michele,4.3,43501.0
Pierre Alexis 1877,4.5,360.0
Da Gigetto,4.7,1229.0
La Maison Delfino,4.7,559.0
Doppio Gusto,4.3,724.0
Aquariva,4.7,1025.0
Fana Ladina,4.6,804.0
L'Accanto,4.5,37.0
All'Olivo,4.2,677.0
Il Funghetto,4.4,335.0
Alex,4.1,687.0
Osteria della Corte,4.5,1190.0
Antico Ristorante Forassiepi,4.8,1330.0
Chichibio,4.6,293.0
Da Andrea,4.5,2086.0
Ippogrifo,4.5,596.0
Enoteca San Nicola,4.5,329.0
Ai Gondolieri,3.9,339.0
Tavola di Guido,4.8,233.0
Svevia,4.6,1094.0
Santa Teresa,4.6,670.0
ZELO,4.3,84.0
Da Oscar,4.3,581.0
Il Cascinalenuovo,4.5,385.0
Da Fausto,4.6,243.0
Al Grop,4.5,272.0
Canapone,4.4,131.0
Osteria del Mirasole,4.5,861.0
Il Sanlorenzo,4.4,462.0
El Primero,4.3,1371.0
Don Camillo,4.5,676.0
Dim Sum,4.3,517.0
Hostaria Uva Rara,4.4,700.0
La Ferrata,4.4,1345.0
Il Tufo Allegro,4.3,313.0
Sa Musciara,4.5,750.0
Durnwald,,
Tanzer,4.8,282.0
La Péniche,4.6,1830.0
Il Cipresso - Da Cioni,4.6,551.0
Bove's,4.7,1392.0
QB DuePuntoZero,4.4,557.0
Bistrot Donatella,4.6,511.0
La Masseria,4.5,1417.0
Innocenti Evasioni,4.3,733.0
Winter Garden Florence,4.2,167.0
L'Oste Scuro,4.7,466.0
Kandoo Nippon Restaurant,4.5,1063.0
Rosita,4.6,396.0
La Quartina,4.4,266.0
Locanda '800,4.7,447.0
Da ö Vittorio,4.5,3592.0
Filippo,4.4,487.0
Bislakko,4.5,644.0
Grantosco,4.6,272.0
Il Michelaccio,4.3,361.0
Trattoria Leoni,4.7,1732.0
Al Vedel,4.7,1946.0
La Serra,4.4,944.0
Il Sale,4.6,366.0
28 Posti,4.5,535.0
InGalera,4.5,747.0
Cibrèo,4.2,594.0
Perbacco,4.4,311.0
Imperialino,4.6,440.0
Osteria Fernanda,4.5,856.0
Parma Rotta,4.4,1125.0
Pomiroeu,4.6,512.0
Forentum,4.4,768.0
Spin Ristorante-Enoteca,4.3,237.0
La Refezione,4.6,396.0
La Kuccagna,4.6,936.0
Marina del Nettuno,4.4,391.0
Aimo e Nadia BistRo,4.4,332.0
Cielo,4.1,134.0
I Sette Consoli,4.6,316.0
Hanswirt,4.6,427.0
Terrazza Costantino,4.9,171.0
Locanda Perbellini,4.5,964.0
Ai Cadelach,4.4,1214.0
Al Covo,4.5,891.0
Capo Santa Chiara,4.4,480.0
Trattoria del Pesce,4.5,1092.0
Miranda,4.5,1109.0
Manuelina,4.3,1796.0
Bagatto,4.5,634.0
Osteria la Lanterna,4.6,624.0
Oscar,4.4,694.0
Osteria Frangipane,4.5,664.0
Bacucco d'Oro,4.4,594.0
Acanto,4.6,396.0
La Perla del Mare,4.5,1184.0
La Conchiglia d'Oro,4.6,616.0
Le Grenier,4.8,267.0
Baia del Silenzio,4.6,13680.0
The Cesar,4.0,21.0
Vairo del Volturno,4.5,241.0
Rio Bistrot,4.1,600.0
Mondschein,4.6,1250.0
Osteria La Sangiovesa,4.6,5249.0
Alla Corte Lombarda,4.6,315.0
I Savi,4.5,454.0
Ora d'Aria,4.6,432.0
Locanda del Feudo,4.5,138.0
Dama Restaurant,4.8,133.0
aede dining & wines,4.7,181.0
"Osteria a ""Le Due Spade""",4.5,520.0
Poldo e Gianna Osteria,4.6,2897.0
Benso,4.6,486.0
L'Osteria di Santa Marina,4.6,709.0
La Corte,4.6,473.0
